tick,time_s,ns_count,ew_count,total_vehicles,ns_queue,ew_queue,avg_wait_s,total_passed,total_spawned,emergency_events,emergency_active,phase,signal_state,green_remaining_s,adaptive_green_s,mode,pred_ns,pred_ew,ml_confidence
5671,94.51666666666667,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.65,60.0,normal,13.9,37.6,0.4
5672,94.53333333333333,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.63,60.0,normal,13.9,37.7,0.4
5673,94.55,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.62,60.0,normal,13.9,37.8,0.4
5674,94.56666666666666,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.6,60.0,normal,13.9,37.9,0.4
5675,94.58333333333333,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.58,60.0,normal,13.9,38.0,0.4
5676,94.6,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.57,60.0,normal,13.9,38.1,0.4
5677,94.61666666666666,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.55,60.0,normal,13.9,38.2,0.4
5678,94.63333333333334,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.53,60.0,normal,13.9,38.3,0.4
5679,94.65,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.52,60.0,normal,13.9,38.4,0.4
5680,94.66666666666667,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.5,60.0,normal,13.9,38.5,0.4
5681,94.68333333333334,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.48,60.0,normal,13.9,38.6,0.4
5682,94.7,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.47,60.0,normal,13.9,38.65,0.4
5683,94.71666666666667,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.45,60.0,normal,13.9,38.7,0.4
5684,94.73333333333333,14,39,53,2,25,12.789,49,305,20,1,0,yellow,1.43,60.0,normal,13.9,38.75,0.4
5685,94.75,15,39,54,2,25,12.789,49,306,20,1,0,yellow,1.42,60.0,normal,13.95,38.8,0.4
5686,94.76666666666667,15,39,54,2,25,12.789,49,306,20,1,0,yellow,1.4,60.0,normal,14.0,38.85,0.4
5687,94.78333333333333,15,39,54,2,25,12.789,49,306,20,1,0,yellow,1.38,60.0,normal,14.05,38.9,0.4
